4287 Anna Cardoso O+ 72.4 PE (81)3181-9436
22877 Manuela Pinto B+ 81.7 RJ (21)9177-5998
29665 Ryan Melo A+ 102.3 GO (62)4645-3045
10355 Enzo Lima A+ 61.4 RS (51)8207-8870
22457 Marisa Pinto A- 97.6 SC (48)5330-2965
22139 Vitor Cunha A+ 87.6 RJ (21)5700-5125
28964 Luis Rodrigues A+ 65.8 RJ (21)7658-5989
255 Leonor Barbosa B+ 92.0 RS (51)4941-9256
1960 Evelyn Carvalho A+ 58.6 MA (99)7185-8142
4215 Beatrice Pereira O+ 71.6 SP (11)9620-3556
27206 Eduarda Pereira A- 97.3 SP (11)8139-6180
9805 Gabrielly Cardoso A+ 73.3 RJ (21)8505-8942
1449 Julia Oliveira B+ 91.0 PE (87)9374-3135
6311 Luis Correia A+ 103.5 SP (11)5594-9551
1933 Amanda Cunha O+ 52.6 RS (51)6661-7535
17186 Martim Costa O+ 116.0 MS (67)5161-9921
25273 Evelyn Ribeiro A+ 95.3 MG (32)3492-7268
17244 Miguel Cardoso O+ 95.5 CE (85)5071-8487
28884 Júlia Cardoso O+ 75.8 RS (55)8051-9854
23946 Miguel Cunha AB+ 55.1 BA (71)9071-4263
11885 Mariana Silva AB+ 44.3 SP (15)7060-5777
23360 Amanda Oliveira B+ 90.6 SC (47)3163-7486
7788 Eduarda Carvalho O+ 97.0 MG (33)9811-9349
12829 Vitor Oliveira O+ 107.2 MT (66)5636-9717
8288 Luís Lima A+ 87.4 GO (62)8149-3646
24800 Marisa Araujo B+ 58.5 PR (41)9975-2106
12698 João Alves B+ 109.7 PR (41)6747-5761
15323 Luis Azevedo O+ 93.4 DF (61)4271-7481
6571 Pedro Rodrigues B+ 83.5 BA (71)7334-7678
4351 Tânia Oliveira B+ 85.2 CE (85)3168-6817
27445 Kauã Santos O+ 97.3 RS (51)5588-6658
6745 Mateus Lima AB+ 92.6 RS (51)5641-5558
5413 Beatrice Rodrigues O+ 103.9 SP (19)3948-4869
7771 Fábio Souza A+ 101.4 PE (81)9740-9980
4939 Evelyn Correia O+ 69.6 SP (19)8206-5408
19724 Julia Oliveira O+ 66.8 RJ (21)9821-9475
28524 Julieta Sousa O+ 93.1 PE (81)6883-8467
12664 Carla Barbosa O+ 77.4 SP (11)2998-3917
11798 Julia Martins O+ 60.7 SP (19)4778-2221
18836 Otávio Melo O+ 87.4 SP (11)8028-6903
17599 Miguel Fernandes O+ 100.1 SP (11)6837-3694
1106 Renan Pereira A+ 109.7 RS (53)5054-7467
21398 Gustavo Rodrigues B+ 99.2 SP (11)2383-4329
11685 Lavinia Pereira AB+ 64.5 AM (92)9168-6922
28986 Aline Costa O+ 80.5 SP (11)8619-2460
27915 Melissa Lima O+ 74.3 RS (51)6978-2372
5025 Evelyn Barros A+ 51.0 MG (31)2448-4124
26820 Camila Melo O+ 56.1 SP (11)9625-5755
27074 Isabelle Oliveira B+ 69.7 CE (85)2025-3122
20847 André Souza O+ 80.4 SP (11)4304-6639
19823 Isabelle Fernandes A+ 52.6 PR (41)6944-5093
12740 Otávio Melo A+ 72.4 MS (67)2386-7574
8990 Julia Cardoso A+ 70.3 RJ (21)9069-3999
9755 Igor Alves B+ 94.2 BA (73)7976-7676
27122 Giovanna Sousa A+ 94.1 PR (44)6821-2334
7427 Felipe Castro B+ 113.6 RS (55)3365-9339
27105 Gabriel Ferreira O+ 67.5 PR (43)9506-3817
20244 Letícia Almeida A+ 82.4 PE (81)3178-5367
8826 Gabriela Fernandes A+ 93.8 MG (34)3239-5688
21388 Kauan Barros B+ 70.9 SP (11)6067-6826
11598 Marcos Gomes O+ 79.5 PB (83)9536-2346
17229 Lucas Sousa A+ 79.9 CE (85)8520-8020
23158 Renan Pinto O+ 72.8 SP (14)7484-7026
21713 Carla Castro A- 65.8 TO (63)2698-7026
25927 Ana Cardoso O- 102.0 BA (71)9138-7435
4686 Júlia Martins A+ 81.1 DF (61)2624-7839
3830 Leonardo Barros O+ 94.2 RJ (21)8753-7541
21286 Fábio Pereira O- 70.2 RS (54)5674-5571
24015 Vinicius Gomes O+ 60.3 ES (27)8106-7095
4301 Luana Rodrigues A- 68.9 SP (15)5756-9588
9976 Antônio Sousa O+ 49.8 MA (98)6977-6949
26229 Bruna Rodrigues A+ 69.3 PA (91)7357-4679
26339 Eduarda Sousa O+ 96.8 GO (64)6409-8178
4795 Júlia Goncalves O+ 77.0 SP (12)2775-4058
8704 Paulo Almeida A+ 103.8 MT (65)8067-3962
27597 Vitoria Pereira B+ 77.0 MG (33)3221-5309
10733 Giovanna Martins B+ 59.9 RJ (21)9107-9258
17734 Felipe Cavalcanti O+ 106.0 PE (81)2114-7943
22470 Rafaela Barbosa B+ 57.5 RJ (21)8539-8238
18079 Kai Cardoso O+ 103.9 RJ (21)7605-7861
28882 Alice Almeida B+ 71.6 SP (11)2359-7950
21012 Vinicius Silva B+ 94.7 RJ (21)4085-2495
11059 Luan Ferreira O+ 75.3 SP (11)9180-7612
14864 Victor Barbosa O+ 61.0 PR (45)3178-3672
134 Matilde Correia O- 94.9 SP (19)2429-8255
4691 Vinicius Santos A+ 112.1 PR (46)2129-4445
16672 Luiza Carvalho B+ 88.5 GO (64)5649-3057
12188 Rodrigo Azevedo A+ 72.7 SP (11)7995-2635
16257 Clara Barros O+ 81.6 RN (84)5836-7772
21127 Eduarda Carvalho O+ 57.5 SP (11)9545-5643
28610 Enzo Barbosa A+ 65.0 MG (31)7195-3533
11886 Rebeca Oliveira O+ 85.2 ES (27)7514-4098
17415 José Souza O+ 72.1 MG (38)7772-3633
7386 Tânia Pinto O+ 73.6 RS (55)7966-6832
7119 Lara Ribeiro O+ 99.1 SP (18)7088-5168
269 Beatriz Pereira O+ 66.0 SP (11)7211-9476
2826 Marcos Lima B+ 87.4 SP (18)5071-4254
7777 Guilherme Ribeiro B+ 56.1 AM (92)6794-9729
554 Luan Lima B+ 96.0 MG (31)8391-9689
22629 Bianca Silva B+ 64.7 GO (62)2907-8143
18717 Murilo Lima B+ 89.5 RJ (21)9625-2612
6665 Brenda Santos O+ 59.9 SP (11)8736-6976
19091 Gabrielle Pinto O+ 93.9 RJ (21)9075-3001
1568 Cauã Correia O- 107.8 DF (61)4901-5683
23895 Igor Fernandes O+ 79.7 SP (15)5371-2793
21625 Daniel Santos O+ 69.7 SC (47)7679-9098
3620 Nicole Ferreira A+ 53.8 MG (34)8766-5668
17557 Tomás Melo A+ 107.7 PR (42)5746-3370
25722 Eduardo Sousa O- 80.3 ES (28)2800-5455
6150 Larissa Melo A+ 94.5 ES (27)6330-9820
10968 Vitória Oliveira B+ 52.7 MT (65)7325-2611
15121 Thaís Sousa A+ 94.0 GO (64)3877-4253
17226 Beatrice Souza O- 101.0 RJ (21)2657-4060
12642 Vitoria Azevedo B+ 70.8 PE (81)8808-5772
12570 Vinícius Lima O+ 87.9 SP (11)5234-3079
8873 Rebeca Cavalcanti O+ 104.6 SP (11)2183-6297
15438 Carlos Gomes O+ 65.5 DF (61)4842-5955
3463 Victor Almeida B+ 69.1 BA (73)9135-6817
16360 Isabelle Azevedo B+ 81.4 MG (38)4015-4265
827 Daniel Fernandes B+ 86.3 ES (27)7926-9616
8044 Raissa Dias O+ 73.1 SP (19)4655-6226
9590 Gabriela Santos B+ 76.2 SP (18)6475-3212
24639 Luis Carvalho O+ 96.1 SP (17)9079-4297
29883 Estevan Melo A+ 104.2 PR (42)7130-5814
20489 Gabriel Araujo O+ 65.8 MS (67)3201-6606
26715 Nicolash Azevedo A- 66.1 ES (27)6664-5202
21465 Laura Oliveira A+ 98.3 DF (61)2346-4490
18200 Mateus Santos O+ 63.0 RJ (24)7930-2266
3615 Guilherme Araujo O+ 65.4 RJ (21)7075-9149
18830 Camila Barros O+ 83.2 MT (65)9479-3770
13401 Nicolash Castro A+ 83.7 SP (11)8380-6204
6309 José Melo A+ 98.4 SC (47)7446-9443
13344 Leonor Lima O+ 75.1 PR (44)4866-4507
4648 Eduardo Sousa O+ 83.2 RJ (21)9125-3895
28508 Alice Ribeiro O+ 73.8 BA (71)7956-7864
17496 Breno Almeida B+ 80.8 SP (12)5953-4139
26826 Felipe Gomes A- 109.8 PB (83)3806-2125
10700 Eduardo Carvalho O+ 103.2 SP (18)8711-7232
26808 Maria Ribeiro O+ 95.1 SP (14)8272-9419
19045 Kauan Silva B+ 113.7 SC (47)9060-2181
6480 Joao Fernandes B+ 67.6 PR (41)8082-6699
13177 Tânia Pereira A+ 52.4 GO (62)7383-4106
28236 Pedro Souza O+ 107.2 PR (43)6240-9725
28212 Gabrielly Fernandes O+ 64.2 SP (11)2430-7871
23329 Douglas Barros B+ 97.0 SP (11)4271-9925
23507 Tânia Almeida B+ 94.8 SP (11)8079-4283
4131 Mateus Cavalcanti O+ 94.2 SP (19)6678-9485
28003 Gustavo Araujo A- 71.8 SC (47)7951-7210
10876 Matilde Cardoso O+ 63.6 PE (87)2551-6331
18127 Thiago Pereira A+ 71.0 RS (51)9313-5210
18535 Guilherme Alves O+ 101.7 PR (45)4055-8505
7829 Felipe Carvalho B+ 95.0 SP (19)2618-3674
17067 Murilo Araujo A- 93.3 SP (14)3445-4337
8306 Matheus Rocha A+ 68.9 SP (11)6238-9660
109 Diogo Santos B+ 64.1 CE (85)7992-6556
19235 Matheus Melo O+ 104.5 MS (67)7683-4465
4272 Letícia Castro O+ 85.0 GO (61)5244-6310
6802 Emily Martins O+ 48.9 MG (31)9522-7536
21911 Davi Cardoso B+ 64.6 SP (19)3046-3408
17696 Yasmin Dias A+ 94.3 SP (18)2753-2569
26881 Thaís Carvalho O+ 68.0 PR (41)5306-5930
7073 Isabella Silva A+ 74.4 SP (15)2749-4975
12206 Aline Almeida AB+ 54.3 RS (51)3589-7435
11835 Leonardo Carvalho B+ 67.2 SP (19)5065-8162
77 João Araujo A+ 114.5 SP (11)8517-4702
7318 Marcos Sousa A+ 74.4 PB (83)2746-2332
24162 Beatrice Cavalcanti O- 64.3 SP (11)6864-3493
20356 José Sousa A- 70.7 RJ (24)5074-4918
17622 Rodrigo Oliveira A+ 91.3 MG (32)7984-5887
13491 Isabella Cardoso B+ 48.9 RJ (21)5877-8796
11723 Vinícius Ferreira A+ 77.1 MG (31)7127-2044
23355 Rafaela Pereira B+ 48.8 SP (11)8801-9878
23313 Leonor Silva A+ 70.3 PR (45)9866-3435
6280 Ryan Azevedo A+ 69.3 RS (51)7540-5567
11485 Eduarda Cavalcanti O+ 66.3 SP (11)6542-2360
11655 Gabriela Almeida O- 67.1 DF (61)4284-6103
27407 Julia Lima B+ 95.8 SP (11)4664-5087
15503 Nicolash Pinto AB+ 86.2 SP (12)2763-3721
5765 Beatrice Barbosa A+ 53.4 ES (28)9720-7558
6605 Carlos Barros A+ 83.6 MG (31)8219-4129
4819 Eduarda Cunha A- 78.8 SP (17)9797-8615
13321 Estevan Almeida O+ 107.7 MG (31)7440-8685
17836 Lara Azevedo O+ 88.2 PR (45)5416-9458
9092 Guilherme Costa O+ 75.3 PR (41)7397-7142
7018 Gabrielle Goncalves O+ 91.5 RS (51)9876-4610
14229 Carolina Cavalcanti A+ 95.0 ES (27)8568-7383
24727 Vitória Ferreira O+ 92.1 RJ (21)5281-6144
11051 Erick Cavalcanti O+ 91.2 SP (11)7289-2251
8075 Vitória Araujo A+ 86.9 BA (73)2117-4930
10401 Gabrielly Martins O+ 57.1 RS (51)4769-6501
9412 Fábio Dias A+ 97.4 GO (61)2936-9332
25217 Enzo Lima O+ 70.1 SP (11)8512-9782
14231 Julia Melo O+ 56.3 TO (63)6430-7673
12256 Murilo Cavalcanti A+ 97.3 SP (11)9395-2951
22016 Gabrielly Cunha B+ 45.6 RJ (21)8409-9006
21709 Sarah Silva O+ 95.8 SC (48)6693-6281
10806 Livia Dias A+ 70.8 GO (62)8403-6476
4521 Danilo Santos O+ 66.4 GO (61)4171-6265
12137 Renan Lima B- 115.9 SP (12)5228-8193
27747 Rodrigo Gomes O+ 66.8 RJ (21)8665-8981
24288 Samuel Cunha AB+ 82.6 MT (65)8526-3757
17842 Daniel Sousa A+ 101.3 SP (11)9312-7274
128 Sofia Barros A+ 53.3 AL (82)8631-7890
7466 Brenda Azevedo B+ 60.0 PI (86)5556-3593
23237 Joao Pinto O+ 106.3 BA (73)3853-2916
22346 Sophia Pinto O+ 62.8 MG (32)8244-2284
6852 Ana Castro A+ 68.3 GO (62)7174-6525
13923 Isabelle Alves O+ 99.6 SP (19)7504-7651
17417 Emilly Santos B+ 50.6 GO (62)2626-8482
29789 Tomás Pinto B+ 84.0 PB (83)6643-3655
15284 Eduardo Cavalcanti B+ 98.9 RS (51)2337-6746
4755 Rafael Cardoso O+ 72.2 SP (19)4893-7924
24503 Leonor Rodrigues B+ 102.9 MG (31)5395-5479
28229 Vitoria Costa O- 101.4 MG (31)7894-7395
4525 Rodrigo Martins B+ 73.0 MA (98)2841-4483
2152 Emily Azevedo B+ 67.2 CE (85)5953-8158
17048 Mariana Cavalcanti O+ 65.0 SP (11)3865-6911
29097 Yasmin Cavalcanti O+ 64.3 SP (19)3127-6912
25808 Gabriel Almeida A+ 84.1 SP (11)4416-2183
25084 Bruna Castro A+ 77.0 DF (61)5761-2062
22673 Amanda Pereira B+ 61.5 SP (16)8518-5289
20462 Camila Santos O+ 61.3 SP (11)9559-8598
27777 Rodrigo Alves O+ 86.3 SP (11)9038-2527
2461 Leonor Goncalves O+ 73.6 SP (11)9594-5601
25309 Renan Souza O+ 103.8 GO (62)7640-9177
19431 Luís Pinto A+ 67.4 RJ (22)7232-8520
20789 Leonor Souza B+ 85.8 PR (45)6167-9818
8150 Manuela Oliveira O+ 50.6 SP (11)6819-9104
20608 Renan Correia AB+ 106.0 SP (11)4342-8044
24328 Ryan Ferreira A+ 103.3 CE (85)2528-2861
14398 Eduardo Sousa B+ 77.9 SP (11)7825-3795
2508 Kai Martins O+ 73.6 PR (41)8029-9746
14432 Anna Alves B+ 66.0 ES (28)3165-3642
2612 Gabrielly Cunha A+ 89.6 PE (81)4959-9601
27346 Tomás Cardoso B+ 109.7 RJ (21)3654-5325
18475 Camila Cardoso B+ 88.4 PE (87)6427-6784
17086 Mateus Oliveira B+ 91.3 SP (11)5784-8624
29187 Brenda Araujo O- 65.6 RS (54)2449-7190
23369 Kauan Cunha B+ 101.5 MG (35)9682-8769
23315 Paulo Ferreira A+ 99.9 CE (85)5585-4034
20234 Julia Souza A+ 80.5 SP (12)7768-6719
986 Laura Goncalves B+ 80.5 SP (11)4016-4020
15769 Sofia Ferreira O- 65.8 PR (44)9804-8444
12228 Luiza Ribeiro B+ 98.6 SP (17)5658-5574
3911 Guilherme Melo A+ 71.2 GO (62)5422-9506
23233 Estevan Alves A+ 85.4 RS (55)8815-4505
26673 Sarah Barbosa O+ 82.8 SC (48)3676-9179
2018 Raissa Fernandes B+ 65.7 SP (11)2987-7767
20557 Antônio Dias A+ 95.9 RS (54)6852-2029
9284 Rebeca Sousa AB+ 70.2 PE (81)5438-5661
11194 Erick Silva O+ 106.1 SP (15)4667-9894
8895 Vitória Cardoso B+ 98.5 SP (16)5986-9656
7567 Nicolas Souza B+ 91.7 SP (11)5116-2884
16535 Yasmin Rocha A+ 106.0 MG (31)7496-5727
25822 Victor Castro O+ 97.3 SE (79)4735-3078
14907 Ryan Gomes O+ 99.6 ES (27)9222-6860
14082 Mateus Barros A+ 64.2 PA (91)2602-5834
10288 Luana Castro O+ 101.6 SP (15)6255-6360
23021 Ana Melo A+ 89.6 SP (11)5615-3910
572 Marcos Carvalho A+ 96.2 DF (61)8361-9518
6774 Clara Costa O+ 98.6 DF (61)7146-2604
15355 Eduardo Silva O+ 82.9 SP (11)5693-5830
15183 José Silva A+ 57.1 SC (47)4625-6866
28064 Nicole Ferreira B+ 73.0 SP (11)8345-8618
26785 Vitór Castro B+ 95.2 SP (19)6227-5505
23517 Isabela Ribeiro O+ 50.1 SP (11)9250-8041
13032 Arthur Lima A- 104.3 SP (15)3498-7145
24966 Kauan Melo A+ 71.1 PB (83)7869-2249
18075 Vinicius Alves B+ 86.4 SP (12)4017-5576
17115 Igor Ribeiro AB+ 84.9 RJ (21)4451-2032
15034 Vitória Castro B+ 91.4 SP (19)8871-5326
21052 Lavinia Araujo B+ 57.2 CE (85)2189-5990
29307 Kai Cardoso A+ 86.3 SP (18)6705-9724
15711 Paulo Fernandes B+ 99.6 PE (81)7139-9429
26859 Mariana Ribeiro A+ 97.8 RS (54)2429-3268
4871 Joao Cunha O+ 109.8 SP (12)4222-9948
3420 Marina Almeida A+ 64.1 ES (27)6564-9536
27001 Anna Castro O+ 57.3 MG (31)4460-7842
13068 Beatriz Sousa A+ 85.9 SP (11)5301-8155
9308 Pedro Ribeiro B- 75.6 SP (11)5424-9877
29487 Marina Souza O+ 63.0 PA (93)5217-5727
7580 Nicolas Barbosa AB+ 85.5 RJ (21)6412-8262
11243 Joao Pinto O- 106.2 MG (32)5781-2933
1402 Tânia Azevedo B+ 104.2 SP (11)3003-8606
9198 Bianca Barros O+ 79.0 ES (27)5936-4380
5330 Beatrice Gomes O+ 78.9 MG (38)8051-6720
3465 Thaís Araujo A+ 86.9 SP (11)2002-6968
2058 Otávio Gomes B+ 73.3 SP (19)2162-3268
14506 Giovanna Ferreira B+ 51.3 SP (15)2515-6517
919 Fábio Araujo AB+ 56.1 PE (81)5960-8525
4069 Nicole Silva A+ 60.1 MS (67)6392-7406
315 Luana Gomes B+ 73.0 SP (16)5989-5736
11450 André Silva A+ 70.9 BA (71)6015-6363
14327 Aline Alves O+ 82.9 PA (91)4387-4064
25066 Tânia Azevedo A+ 55.6 DF (61)2315-6994
8692 Isabela Santos A+ 58.0 TO (63)4314-3872
29494 Julia Azevedo A+ 73.5 SP (11)6795-7665
17243 Victor Lima O+ 89.4 RJ (22)5831-5315
1095 Raissa Almeida A- 89.7 PE (81)6853-4713
21554 Anna Cunha B+ 64.3 SP (17)6492-3587
29376 Vinícius Oliveira A+ 99.5 MS (67)3955-8260
4528 Julia Costa O+ 82.4 SE (79)9086-8654
5515 Bianca Silva A+ 81.2 PR (41)6659-9237
12028 Sofia Ribeiro O+ 85.1 SC (48)5506-3044
26779 Nicole Martins B+ 88.3 SP (11)2774-5053
29963 Samuel Cunha A+ 107.5 MG (34)7612-2462
27697 Kaua Goncalves O- 95.0 PR (41)2027-6077
17338 Yasmin Pereira O+ 102.5 RJ (21)8918-2600
7445 Mateus Lima A+ 83.1 SP (11)2829-3325
19027 Luís Ferreira A+ 89.2 SP (19)9170-3273
15803 Kauã Rocha B- 53.3 ES (27)5760-5716
20684 Miguel Cardoso B+ 65.7 ES (27)6537-4970
4251 Luana Cardoso B+ 48.9 CE (85)6256-8460
21584 Melissa Cunha O+ 79.4 SC (47)5739-7649
28689 Julia Silva B+ 61.1 CE (85)8775-7716
16030 Joao Alves AB+ 108.9 AM (92)2535-5720
5891 Evelyn Almeida A+ 93.9 RS (51)9561-5191
27979 Lucas Cavalcanti A+ 65.1 SC (49)9236-3198
27825 Bianca Melo A+ 89.7 DF (61)7055-5662
4790 Luis Dias A+ 96.5 RN (84)3770-4972
2402 Renan Fernandes A+ 63.8 RJ (21)8373-9751
4152 Sarah Souza B- 72.2 SC (47)5964-4236
1905 Davi Ferreira A+ 91.1 SP (11)9292-9057
26861 Tiago Gomes O+ 66.2 RJ (21)4178-2839
5034 Clara Oliveira B- 52.2 SP (11)4582-3203
4199 Renan Costa A+ 68.5 SP (11)6597-7899
3473 Igor Cardoso A+ 94.3 SP (12)4921-3295
10937 Letícia Fernandes O+ 53.7 SP (11)7935-7503
2708 Brenda Silva O+ 101.2 SP (11)4837-9938
10474 Fábio Silva A+ 75.2 PE (81)6500-3412
7835 Caio Martins B+ 69.4 MS (67)8120-8627
6764 Kaua Martins O+ 92.0 BA (71)5853-9905
23724 Felipe Almeida O+ 64.0 SP (14)6309-5722
2292 Rebeca Carvalho B+ 61.4 RS (51)6702-7728
9297 Nicole Sousa O+ 68.0 SP (11)6689-9792
25139 Isabelle Goncalves O+ 79.2 MG (31)8246-9460
20805 Matilde Pinto B+ 104.0 PR (43)5235-9333
962 Gabriel Lima B+ 92.2 SP (11)2628-7424
3617 Nicolas Gomes B+ 83.6 SP (11)6380-3445
13332 Letícia Correia B+ 79.8 AP (96)3603-3661
16543 Nicolash Oliveira O- 100.7 SP (11)4786-3659
3586 Leonardo Oliveira A+ 99.0 DF (61)6338-7838
27832 Giovanna Ferreira A+ 80.4 SP (11)4728-9750
16380 Arthur Costa O+ 108.4 SP (12)6889-4157
25674 Sofia Barbosa AB+ 91.5 RJ (24)2102-3634
17426 Vitór Cavalcanti A+ 93.5 RJ (21)3835-6569
729 Anna Costa B+ 76.1 GO (62)9075-4510
5586 Diego Oliveira O+ 65.0 SC (49)3807-2254
22352 Samuel Gomes O+ 113.2 DF (61)8491-6717
7238 Luiza Cavalcanti A+ 66.9 PR (42)9689-6672
1292 Bruno Dias O+ 97.9 MA (98)7988-5126
68 Bruna Martins O+ 71.0 SP (12)9103-3546
18430 Sophia Castro A+ 96.5 MG (31)8699-6740
21823 Gabrielle Lima A- 89.8 MT (65)4943-3207
27104 Júlia Araujo A- 96.3 PE (87)2227-6098
26772 Isabella Cardoso O+ 90.9 BA (71)6871-8357
8233 Kauê Azevedo A+ 69.7 SP (13)7458-2096
12470 Laura Martins O- 99.7 PR (42)5740-8018
23954 Lavinia Cunha O+ 95.7 SP (19)8153-6194
25003 Diogo Ribeiro O+ 95.8 PR (41)9343-8756
15889 Marisa Dias O+ 81.1 PR (41)3681-7520
3406 Matheus Cunha B+ 89.5 SP (12)5706-8615
17542 Emily Rocha B+ 54.2 RS (51)4833-8082
21187 Vitór Martins AB+ 90.0 RJ (21)8977-9754
10244 Lavinia Dias AB+ 103.4 RJ (21)7040-7734
18605 Isabelle Alves A+ 85.7 MT (66)2251-7852
25462 Arthur Silva A- 51.7 SP (12)2664-6293
29639 Letícia Barbosa O+ 100.7 AL (82)9821-5036
4419 Vitoria Cavalcanti O+ 83.2 ES (27)7019-7633
186 Bruna Cunha B+ 98.4 SP (15)3030-5391
10608 Emily Costa B+ 63.5 GO (62)2897-9571
12966 Julia Gomes AB+ 96.8 SP (19)8617-7280
3580 Otávio Lima O+ 77.2 MG (32)9568-6076
665 Luiza Gomes O+ 47.3 SP (11)6767-7802
26499 Larissa Araujo B+ 68.4 RJ (22)2345-9641
19699 Diogo Pinto B+ 69.4 SP (11)9768-2400
4116 Ágatha Pereira A+ 105.9 PR (41)3374-5472
15704 Guilherme Almeida O+ 70.0 AP (96)4683-6748
11153 Vinícius Sousa O+ 99.0 PI (86)2317-7615
7314 Mariana Ribeiro O+ 97.5 SP (16)3267-6477
29701 Lavinia Melo B+ 85.8 AM (92)3962-7682
21909 Isabelle Ribeiro B+ 86.0 SP (11)5590-5256
27798 Marina Fernandes B+ 102.2 RJ (21)8353-2667
13400 Nicolash Ferreira B+ 89.8 DF (61)3194-4831
4252 Tânia Goncalves O+ 85.4 RS (54)7307-9649
10860 Marcos Araujo AB+ 56.6 RJ (21)2462-5041
959 Sarah Pinto A+ 87.4 PE (81)7874-6411
15422 Bruno Carvalho B+ 92.4 RJ (21)6255-8197
18174 Leonardo Araujo A+ 56.1 SP (19)3588-3590
1348 Gabriel Sousa B+ 73.9 SC (47)5675-2303
28634 Marisa Barros B+ 69.8 BA (73)7868-4882
19567 Aline Melo O+ 51.6 SP (11)4886-6296
2492 Diego Cunha O+ 98.6 RJ (21)9949-2054
3737 Brenda Ribeiro A+ 75.0 MS (67)6961-2902
25476 Isabella Pereira A+ 61.4 SP (11)3849-4675
10301 Bruna Souza B+ 53.0 SP (11)9258-3335
19088 Matheus Gomes A+ 86.2 RJ (21)2424-5331
20390 Matilde Santos A- 78.1 CE (85)2486-5979
675 Joao Lima O+ 98.5 SP (11)2436-8481
18889 Kauan Cardoso B+ 97.3 PR (41)5691-4430
27882 Kai Azevedo O+ 83.8 DF (61)3577-5824
24419 Bruno Oliveira A+ 104.7 SP (14)9706-6771
13972 Eduardo Almeida O+ 108.0 GO (61)4745-4334
8148 Nicolas Martins O+ 65.4 SP (19)9196-3606
25803 Fernanda Ferreira O+ 60.3 PA (91)8868-5291
13384 Larissa Goncalves O+ 100.4 AM (92)6156-7766
2875 Emilly Almeida O- 95.6 MS (67)2988-6213
29162 Cauã Rodrigues B+ 88.9 SP (11)6771-4268
18053 Caio Ribeiro B+ 99.6 ES (27)7133-6461
25432 Carla Silva O+ 62.3 SP (15)9296-4467
2451 Luiza Araujo B+ 94.6 SP (14)8807-2132
15751 Vitoria Lima A+ 75.6 MG (31)3958-5536
19934 Lara Almeida O+ 76.5 SP (11)4579-6260
27454 Gabrielly Alves O- 86.0 CE (85)3484-2955
13965 Vitor Gomes B+ 72.8 MG (31)7242-3065
1477 Vitór Costa B+ 98.0 RJ (21)3166-2241
4770 Julia Gomes O+ 58.0 SP (12)9174-8048
28148 Tânia Almeida O+ 89.7 SP (11)6365-2840
5861 Murilo Martins O+ 66.6 PE (81)5312-9943
27607 Julieta Santos O+ 80.3 GO (64)4578-4148
20461 Julia Almeida O+ 57.9 SC (47)4377-7656
20795 Julieta Pinto O+ 91.8 SP (14)2239-4220
23573 Lavinia Azevedo O+ 59.5 SP (15)2165-5996
8474 Kaua Fernandes O+ 88.9 SP (14)7584-6939
5943 Aline Araujo O+ 98.2 RS (51)3631-2003
26143 Luiz Santos A+ 68.3 MG (33)6181-6263
5475 Vinicius Ferreira AB+ 94.7 RN (84)4577-6683
2863 Isabella Castro O+ 77.2 RS (51)7858-3566
10267 Marcos Souza AB+ 110.8 SP (19)8311-8909
10764 Marina Araujo O+ 64.6 SP (11)2127-2315
691 Tânia Sousa B+ 91.0 DF (61)5827-3173
2437 José Pinto B+ 88.0 RJ (21)3857-5751
9954 Guilherme Araujo A+ 113.5 SP (12)2805-2675
10683 Evelyn Costa O+ 49.1 MT (65)5130-4841
23349 Fernanda Carvalho O+ 94.2 RJ (21)7897-8846
29790 Bruna Fernandes B+ 61.9 DF (61)3318-3062
21307 Luan Dias A+ 103.1 DF (61)9182-3593
23927 Yasmin Carvalho O+ 87.6 PR (44)9656-4010
14334 Vitor Costa O+ 62.2 MG (31)6388-3301
22368 Matilde Cardoso A+ 93.5 SP (14)2051-5379
14954 Davi Pinto A+ 71.0 RN (84)8292-2962
4910 Anna Alves A+ 94.1 MA (98)5438-6455
24734 Bianca Cardoso B+ 99.7 GO (61)4832-2414
10899 Matheus Rocha A+ 70.3 MG (35)5084-7287
9081 Daniel Dias A+ 105.9 BA (71)3029-4694
1509 Julieta Sousa A- 70.2 SP (16)8129-3314
15337 Giovanna Costa O+ 62.2 SP (17)4249-9957
22792 João Barros AB+ 60.3 SC (47)4550-7061
26173 Luiz Azevedo B+ 72.4 PE (81)5484-9842
15400 Kauã Rocha B+ 71.4 RJ (21)9610-3183
13821 Mariana Ferreira O+ 52.0 PA (94)5012-6736
9799 Júlio Silva O+ 77.8 BA (71)6213-9461
26540 Melissa Pinto A+ 61.8 BA (75)9560-6822
12328 Erick Ribeiro B+ 85.9 MG (31)9950-9330
15793 Samuel Pinto A+ 69.6 SC (48)4951-4783
11739 Daniel Santos A+ 92.8 MG (31)4625-7295
19104 Amanda Oliveira A- 57.7 MG (31)8534-8139
12285 Mateus Silva A+ 108.3 SC (47)5534-2580
8948 Leonor Alves O+ 56.1 RN (84)3914-2013
11483 Nicole Silva O- 92.0 PE (81)5079-2655
7324 Laura Silva A+ 84.8 SP (11)8460-2861
29069 Julia Pereira O- 89.7 TO (63)7522-3509
18505 Raissa Azevedo O- 79.0 PR (45)6809-9802
430 Danilo Gomes B+ 85.2 SP (12)5746-9904
23938 José Souza O+ 63.8 PE (81)9444-4945
